 ,TV,radio,newspaper,sales
31,265.0093894843136,3.2093586492255746,42.751587062855855,13.406452630309538
32,232.43887813999646,7.470434427947498,7.977579618637568,13.232891065470492
33,254.365218768314,26.40726502425303,6.051877339582532,19.59888619270421
34,134.55146942676026,42.78811745217598,46.399942328353035,16.318468080869927
35,232.0094207181688,37.25973620714982,68.82383652893806,22.39415770202245
36,147.24095858204436,25.108767961782988,18.581131047919598,14.082297810938092
37,17.31273939961966,4.3287175004907334,31.280377994607928,6.168785643230624
38,295.74593434475605,36.66190372575633,101.70101929896518,23.701220324728734
39,49.787927492197056,11.787041646182338,18.438641073287233,8.07156166436327
40,77.17650589087037,46.479494779651986,34.4983859602929,14.766853268472682
41,115.63207386610766,7.9414060174081005,23.50424377462898,10.715958714782293
42,75.12009624339618,49.49491909628087,45.06692531817727,14.084345765522851
43,193.31113347667633,17.552853603701923,64.81939206905923,14.578058109464783
44,123.17386425271094,34.66601959480793,12.143409990039464,15.309422652238949
45,18.562257191482804,21.116351246056684,49.129866916100106,8.053131286341626
46,60.15506768464015,11.82625734064379,43.87995633755239,7.9855975457201405
47,67.5285321604702,37.18828269802381,112.70463503112788,12.73940999515124
48,254.2990573206187,21.73115354430647,29.136089230860666,17.056844856931832
49,97.51483375835862,0.5370357071263171,29.856860773275393,8.485319598955428
50,188.7393825806872,18.13230767822799,25.989266875179997,15.288195718076825
51,186.78953074514433,44.251203153991334,2.381991943671872,20.42898074736358
52,286.030018787114,14.727428264736934,4.341635099327451,15.682641680214129
53,241.03929628330772,37.569137616677736,22.896984926057392,21.486745968819786
54,0.0,39.546408315588586,9.277483356121316,1.6321966371251202
55,89.74551778030218,0.22832029797691797,23.56308827733676,8.713431726529166
56,198.7124077845023,30.253549128923883,37.85428497598589,18.33541316639112
57,288.63720335601414,42.322936052500474,50.57692952799399,26.021015840286697
58,36.632676627998016,37.85645184518696,65.21125395067673,9.64885310271891
59,188.1353045555439,17.772153548689154,19.313943751829605,14.557082718856327
60,237.18386262546233,6.014799685736728,23.311321525302915,12.3365236636401
61,120.60920558751879,19.256718972929814,11.854398760206458,13.941843552513193
62,9.25569867522683,39.29111486133627,50.26549388054146,5.050321372458628
63,208.8084961153743,20.705083246086485,12.28439050171556,15.822944381813299
64,138.36751691042187,46.57200178153906,58.80700647326092,19.617813867430193
65,110.75397493795427,48.51298693787765,52.423900034884824,17.172841842851245
66,171.7761797031048,17.893139555069087,29.623863601931475,14.230892018806502
67,238.95000898936297,33.307656458980894,5.399343081668327,21.158101184136722
68,219.69362945135853,32.61589923762357,37.78981937884927,19.847626002428072
69,90.35318388456841,9.667764627110147,36.56040914321293,11.693700475366194
70,236.9812744190129,27.091146106776637,12.327525830165861,18.069891693371645
71,68.9633177159371,9.42194498485154,1.7508957247858499,8.465726349555592
72,92.96359400552203,5.693983416976357,8.529119263150966,10.453003238718662
73,75.99691477025004,27.772259764668412,15.942437684501384,10.49029444046005
74,39.710637963444505,40.56608372033108,12.384456833577465,10.560361992954881
75,27.85456180672182,33.40397090907025,19.598725028231094,7.910189518614218
76,274.6823524062322,29.11896464502394,60.21516787593511,20.143140097712866
77,16.692567727074234,43.55653275735011,89.82129967651123,8.638047261134238
78,210.85797001323414,29.929410595394852,10.365930973881595,19.520466866939053
79,239.84427454330918,6.776649208050696,7.780844327219763,13.031908996770797
80,86.78212128221904,12.036601045524227,25.135471760880424,10.385613580018957
81,137.44701709623476,18.904955929560124,16.36573922029465,13.02603321067184
82,111.36934115775779,40.31094296996256,62.870072112764895,14.986183552860528
83,175.02559145953026,22.470776416061028,31.44054533912518,14.67958182726203
84,108.09561595794528,13.10416485633575,11.796945238845401,10.46899096084139
85,86.18845976864485,34.02010367529177,48.985803890083886,13.063784280293802
86,105.26333156634081,6.283228383757994,34.268977952609966,10.169491886459893
87,25.811843915331064,40.05113558922836,9.122103658413323,9.29523844524383
88,120.96717391449971,8.884515528237834,48.493165170887394,11.588479471343064
89,96.11339281691693,15.902655330120567,38.803619787351764,11.493987070199378
90,69.36725373000996,43.99525810588716,34.99841866554499,13.407921715558528
91,184.63906165429853,18.38645674508835,21.90908698245487,16.94978293852482
92,222.59001960974913,4.454902660342981,12.149244633005681,11.434754627362375
93,202.69943637309953,32.16956574314413,45.555219152648,18.771425623492583
94,283.7500471083098,42.41721828293491,67.15746180498137,26.032220461760893
95,176.69698108212305,9.369791830878608,6.87284893729869,13.549788097615652
96,170.34611903148908,38.384402549804506,37.888435797028365,20.206619948660567
97,217.75418634466732,6.1181068359665405,28.309091555256618,12.4089605439281
98,218.04895211165876,44.982336915057964,28.198822428413365,22.523075709166324
99,88.73108912209382,24.375838047790808,73.43072701142623,12.00766349764216
100,151.28747704268247,41.50293162337314,58.99680652619477,18.80063141645536
101,280.0107161828095,14.585263322354074,37.32552782235362,16.797831624528854
102,96.16444920701082,1.0312761538447128,7.400732889331729,8.165079569751443
103,67.96308890984032,20.57635277829091,19.516630966090204,10.528942919207683
104,58.076800674543435,33.00844496323566,24.024405602798815,11.664537492805238
105,203.95203481790435,46.09964446085992,20.794931353717708,22.95358879076744
106,214.3195049194774,24.646055467755335,3.3823807646628494,17.265478817476005
107,195.5267051778092,46.85384918472644,52.566406596899185,23.41009139036521
108,175.80200800143533,34.18926562682357,38.57251208875809,17.31476321158997
109,148.71007018778238,2.597048037379335,24.74899746620919,9.662430573709184
110,23.972354455688325,24.643486604861636,43.3719256225565,8.072134724583947
111,182.75007349762382,11.338787690752149,57.86466736075302,11.494734993983107
112,227.2074105855133,17.529560919850987,25.801403916264952,15.50441514004664
113,13.764839107665367,16.02054670602199,49.32750458527673,5.5158274583584905
114,132.0964948060475,43.99701429389111,28.421732112070075,18.551030279528014
115,226.44813661568742,16.055490195699427,51.413975924581216,14.771436729760794
116,11.429273535142462,37.312970680213915,44.78378271625726,8.400133602548127
117,120.70813025320125,27.295483118534875,14.471486847233082,15.180964256356036
118,55.6231446167029,5.511189381063538,30.728268401656248,8.797378421645233
119,19.03736182355199,12.293484121489193,23.53392154340759,7.197393815129202
120,117.95625264218012,13.608230525765213,6.101587676947365,12.275487614411416
121,53.36588960675477,2.346173089557305,22.036505715789108,7.942404187270496
122,32.45798498928764,24.53151574696468,2.921690737311211,10.436909976098638
123,16.997802460808074,46.765271909396965,69.55886343027767,10.877926934574576
124,170.14285930405552,6.3386765350435414,34.22017117179461,11.879313732177877
125,219.22554304160306,28.24609156402104,53.98253487726475,18.046163560801286
126,142.1449600773505,27.68253723893972,46.516080386595334,15.236181396040246
127,142.49608384997887,29.979667242218227,13.24237957503743,14.299336413033275
128,76.24533584010837,11.889995805212644,6.008465739250817,9.499793175860027
129,3.6613823755663426,11.381516633788817,5.156913045041827,2.3347995024818977
130,75.259529475818,34.4446628251565,52.71055589507518,12.826451902788724
131,112.95357679474972,17.149817635114005,37.76595565274633,10.877952292356287
132,66.54416790985518,6.376189886863672,24.045486042145882,8.122490058534181
133,187.30889653482382,20.43442398953724,8.626212256157865,15.631017536345594
134,239.11733446968933,15.71145637612854,26.924000256674763,15.450508309654301
135,48.32309758239148,47.178637920198796,7.9855884070760945,12.79990996293278
136,139.32205517885203,14.148035497889948,9.878458564098484,13.01372785948034
137,72.83594417304529,16.768360799529184,13.81571629562302,11.171894608799155
138,223.82889222532526,2.3065194583577777,15.086247257257476,10.85703490108178
139,282.08103234727855,38.25559800728137,55.561765371349736,23.26293433441046
140,9.542863118221929,49.15751126184337,75.24575443390783,7.2035647504577165
141,199.97378710948638,1.8305826457426786,21.80563014924162,11.292336295857886
142,227.36871741141013,37.573022697685396,32.07352444271839,21.689257775314534
143,284.27636333169085,11.40677806475021,6.670544319582119,14.193848708458207
144,248.09831112817125,26.56433574868413,22.887013108032267,18.722204890769117
145,266.4047841053565,44.685538992218575,5.9811686007647875,24.53674926624045
146,207.25186728946554,8.522724854123279,26.667652825427464,11.302912717331843
147,125.25653541519547,36.610625156353294,79.69077776319496,16.194763444441104
148,150.5476187468443,34.974855726602755,6.493491279704445,18.35358465315925
149,163.98860278607626,19.96630954219366,49.086077514274685,15.637164593372985
150,24.51303491547123,11.176460752086287,29.984179943810297,7.757868961928304
151,39.31998702567922,41.55858710668723,5.124781678284628,11.026880751567537
152,219.13919338517974,49.3621608081421,2.1376109745363783,24.716045098371197
153,140.18314500651005,15.035544533026686,25.31659184870028,12.566338686878586
154,29.214461761401644,1.1938823472072406,33.528565870906874,8.017352548409336
155,7.879410496400644,1.733441271582735,0.6676939463454348,4.743631003218382
156,249.29168150000854,29.869184214517457,19.56039800302542,20.41839986196997
157,242.86060366334044,49.546352299361374,42.745335509833545,26.62201387349316
158,197.9913888398538,23.280005968057374,13.430273343940147,16.196904188310224
159,20.47513442974795,20.402321815302145,16.027552704637213,7.341762880484744
160,220.19132994546075,33.457748599885576,46.926205513324284,18.87010244078614
161,13.4103477362557,0.0,25.825012819196928,5.286405273093843
162,164.97674432071395,10.287079653582797,17.766169877409386,12.379442306539596
163,287.1312424053592,44.60030148538837,72.50711324849628,26.932597826755195
164,280.495442680434,10.858937423818297,21.28523052286722,14.24474218946598
165,42.69512302281361,25.966366439144625,20.948096845956826,9.804428649362677
166,199.59953580804176,2.9070217751695293,34.11034683552791,12.890466223416995
167,130.88184504317894,19.385100723394626,35.58342930345838,12.92491278245226
168,155.1593381285812,1.1831623889079759,8.147373259829001,10.272499480080588
169,101.04569784318328,8.871942848223044,3.342961304832936,10.956900500625698
170,207.8262406281991,6.605928496865292,18.92584995309566,12.386768927784411
171,103.05532604142157,30.14284158233603,9.016483276814188,13.989110368213701
172,175.65349721106844,15.27289146461618,1.627515017279307,13.483557482455458
173,265.29163928486315,19.32684585631646,0.6573676850980477,17.634451340446056
174,93.63532633792063,43.49643664955537,50.78672108532769,15.737205829276462
175,43.68178467134569,40.098940368681575,44.33195889722029,9.404888104215177
176,163.39059178583992,32.67719503836418,53.03526891986021,16.623950141564443
177,262.8194951746995,29.49497004585451,15.786479615163103,20.095547195349326
178,134.29628114050522,5.355628240468398,9.724471712102737,11.466959461294493
179,44.670002891895464,26.55936664914017,20.04121783808087,9.405157891054325
180,218.90262730651227,34.35681698231398,58.44182149519564,20.383483577175916
